Gene1,Gene2
hsa-miR-485-5p,CTDNEP1
hsa-miR-485-5p,CTSA
hsa-miR-485-5p,DAD1
hsa-miR-485-5p,DAG1
hsa-miR-485-5p,DCAF7
hsa-miR-485-5p,DCHS1
hsa-miR-485-5p,DEFB126
hsa-miR-485-5p,DES
hsa-miR-485-5p,DHCR24
hsa-miR-485-5p,DLK2
hsa-miR-485-5p,DNAJC5G
hsa-miR-485-5p,DOK4
hsa-miR-485-5p,DPH1
hsa-miR-485-5p,DPY19L2P1
hsa-miR-485-5p,DUSP19
hsa-miR-485-5p,DVL3
hsa-miR-485-5p,EEFSEC
hsa-miR-485-5p,EFCAB2
hsa-miR-485-5p,EIF2C1
hsa-miR-485-5p,EIF4A1
hsa-miR-485-5p,EMR2
hsa-miR-485-5p,EMX1
hsa-miR-485-5p,EPGN
hsa-miR-485-5p,ETNK1
hsa-miR-485-5p,ETNK2
hsa-miR-485-5p,F11R
hsa-miR-485-5p,FAM113B
hsa-miR-485-5p,FAM123B
hsa-miR-485-5p,FAM134C
hsa-miR-485-5p,FAM40B
hsa-miR-485-5p,FAM5B
hsa-miR-485-5p,FAM83F
hsa-miR-485-5p,FAM89B
hsa-miR-485-5p,FBRS
hsa-miR-485-5p,FBXL12
hsa-miR-485-5p,FBXL13
hsa-miR-485-5p,FBXO16
hsa-miR-485-5p,FBXW2
hsa-miR-485-5p,FLAD1
hsa-miR-485-5p,FRMD3
hsa-miR-485-5p,FRMD5
hsa-miR-485-5p,FRRS1
hsa-miR-485-5p,FXYD5
hsa-miR-485-5p,GAB2
hsa-miR-485-5p,GABRB3
hsa-miR-485-5p,GABRE
hsa-miR-485-5p,GBA2
hsa-miR-485-5p,GBF1
hsa-miR-485-5p,GDA
hsa-miR-485-5p,GGT7
hsa-miR-485-5p,GJC1
hsa-miR-485-5p,GLIS3
hsa-miR-485-5p,GNL3L
hsa-miR-485-5p,GNS
hsa-miR-485-5p,GOSR2
hsa-miR-485-5p,GPR114
hsa-miR-485-5p,GPR3
hsa-miR-485-5p,HEMK1
hsa-miR-485-5p,HIF3A
hsa-miR-485-5p,HNMT
hsa-miR-485-5p,HPN
hsa-miR-485-5p,HSPB11
hsa-miR-485-5p,HSPBAP1
hsa-miR-485-5p,HTRA2
hsa-miR-485-5p,ICA1
hsa-miR-485-5p,IFRD2
hsa-miR-485-5p,IGF2BP2
hsa-miR-485-5p,IL11RA
hsa-miR-485-5p,ILDR2
hsa-miR-485-5p,INPP5J
hsa-miR-485-5p,ITGA3
hsa-miR-485-5p,ITPRIP
hsa-miR-485-5p,JUND
hsa-miR-485-5p,KCNC1
hsa-miR-485-5p,KCNK10
hsa-miR-485-5p,KCNMA1
hsa-miR-485-5p,KHK
hsa-miR-485-5p,KIAA0907
hsa-miR-485-5p,KIAA1324
hsa-miR-485-5p,KIAA1328
hsa-miR-485-5p,KIAA1755
hsa-miR-485-5p,KIAA1967
hsa-miR-485-5p,KIF3C
hsa-miR-485-5p,KIRREL
hsa-miR-485-5p,KLHL30
hsa-miR-485-5p,KLHL9
hsa-miR-485-5p,KLK10
hsa-miR-485-5p,KRT17
hsa-miR-485-5p,KRT27
hsa-miR-485-5p,LCLAT1
hsa-miR-485-5p,LDB1
hsa-miR-485-5p,LMNA
hsa-miR-485-5p,LOXL1
hsa-miR-485-5p,LPCAT4
hsa-miR-485-5p,LPPR2
hsa-miR-485-5p,LRCH4
hsa-miR-485-5p,LRP4
hsa-miR-485-5p,LRRC7
hsa-miR-485-5p,LZTS2
hsa-miR-485-5p,MAGI1
hsa-miR-485-5p,MAN1A1
hsa-miR-485-5p,MAN2A1
hsa-miR-485-5p,MAP3K11
hsa-miR-485-5p,MAP7D1
hsa-miR-485-5p,MARVELD2
hsa-miR-485-5p,MAST1
hsa-miR-485-5p,MBD6
hsa-miR-485-5p,MDGA1
hsa-miR-485-5p,MECP2
hsa-miR-485-5p,MEOX1
hsa-miR-485-5p,MGAT5B
hsa-miR-485-5p,MGST3
hsa-miR-485-5p,MICA
hsa-miR-485-5p,MIR22HG
hsa-miR-485-5p,MLL
hsa-miR-485-5p,MLLT3
hsa-miR-485-5p,MMP14
hsa-miR-485-5p,MNAT1
hsa-miR-485-5p,MPZ
hsa-miR-485-5p,MRPS36
hsa-miR-485-5p,MRVI1
hsa-miR-485-5p,MS4A8B
hsa-miR-485-5p,MSH5
hsa-miR-485-5p,MTMR14
hsa-miR-485-5p,MUC1
hsa-miR-485-5p,MUC13
hsa-miR-485-5p,MXI1
hsa-miR-485-5p,MYT1
hsa-miR-485-5p,N6AMT1
hsa-miR-485-5p,NAV1
hsa-miR-485-5p,NBEA
hsa-miR-485-5p,NCOA5
hsa-miR-485-5p,NDEL1
hsa-miR-485-5p,NDST1
hsa-miR-485-5p,NF2
hsa-miR-485-5p,NFKBIL1
hsa-miR-485-5p,NINJ1
hsa-miR-485-5p,NISCH
hsa-miR-485-5p,NMNAT2
hsa-miR-485-5p,NOL4
hsa-miR-485-5p,NOVA1
hsa-miR-485-5p,NR2F6
hsa-miR-485-5p,NSL1
hsa-miR-485-5p,NT5DC3
hsa-miR-485-5p,OGT
hsa-miR-485-5p,ONECUT2
hsa-miR-485-5p,OXSR1
hsa-miR-485-5p,PAK1
hsa-miR-485-5p,PAQR8
hsa-miR-485-5p,PARP11
hsa-miR-485-5p,PCNXL3
hsa-miR-485-5p,PDLIM2
hsa-miR-485-5p,PDLIM7
hsa-miR-485-5p,PDYN
hsa-miR-485-5p,PEX11B
hsa-miR-485-5p,PEX26
hsa-miR-485-5p,PFN2
hsa-miR-485-5p,PGAP1
hsa-miR-485-5p,PHF21A
hsa-miR-485-5p,PMFBP1
hsa-miR-485-5p,POLR2H
hsa-miR-485-5p,POU2F2
hsa-miR-485-5p,POU6F1
hsa-miR-485-5p,PPARGC1A
hsa-miR-485-5p,PPFIBP2
hsa-miR-485-5p,PPIE
hsa-miR-485-5p,PPP1R12B
hsa-miR-485-5p,PPP1R14D
hsa-miR-485-5p,PPP3R1
hsa-miR-485-5p,ProSAPiP1
hsa-miR-485-5p,PRUNE
hsa-miR-485-5p,PTEN
hsa-miR-485-5p,PTGIS
hsa-miR-485-5p,PTMS
hsa-miR-485-5p,PTPRN
hsa-miR-485-5p,RAB34
hsa-miR-485-5p,RAB8B
hsa-miR-485-5p,RALGPS1
hsa-miR-485-5p,RDBP
hsa-miR-485-5p,RGS14
hsa-miR-485-5p,RGS6
hsa-miR-485-5p,RING1
hsa-miR-485-5p,RNF165
hsa-miR-485-5p,RORC
hsa-miR-485-5p,RPS19BP1
hsa-miR-485-5p,RTF1
hsa-miR-485-5p,SATL1
hsa-miR-485-5p,SDC3
hsa-miR-485-5p,SELP
hsa-miR-485-5p,SEMA4G
hsa-miR-485-5p,SENP1
hsa-miR-485-5p,SERPINF2
hsa-miR-485-5p,SFSWAP
hsa-miR-485-5p,SH3TC2
hsa-miR-485-5p,SLAMF6
hsa-miR-485-5p,SLC16A2
hsa-miR-485-5p,SLC1A2
hsa-miR-485-5p,SLC25A35
hsa-miR-485-5p,SLC25A37
hsa-miR-485-5p,SLC36A2
hsa-miR-485-5p,SLC36A3
hsa-miR-485-5p,SLC46A1
hsa-miR-485-5p,SLC4A11
hsa-miR-485-5p,SLC7A14
hsa-miR-485-5p,SMG1
hsa-miR-485-5p,SMOX
hsa-miR-485-5p,SNPH
hsa-miR-485-5p,SNX27
hsa-miR-485-5p,SORBS1
hsa-miR-485-5p,SOX5
hsa-miR-485-5p,SPN
hsa-miR-485-5p,SSH2
hsa-miR-485-5p,STK36
hsa-miR-485-5p,STX5
hsa-miR-485-5p,SYT11
hsa-miR-485-5p,SYT9
hsa-miR-485-5p,TAGLN2
hsa-miR-485-5p,TAOK1
hsa-miR-485-5p,TBC1D10C
hsa-miR-485-5p,TBC1D17
hsa-miR-485-5p,TCEAL3
hsa-miR-485-5p,TCEAL6
hsa-miR-485-5p,TCN2
hsa-miR-485-5p,TDRKH
hsa-miR-485-5p,TEX261
hsa-miR-485-5p,TGFBI
hsa-miR-485-5p,TGIF2
hsa-miR-485-5p,THTPA
hsa-miR-485-5p,TIE1
hsa-miR-485-5p,TIMM13
hsa-miR-485-5p,TM9SF4
hsa-miR-485-5p,TMEM151A
hsa-miR-485-5p,TMEM62
hsa-miR-485-5p,TMEM99
hsa-miR-485-5p,TNFRSF11A
hsa-miR-485-5p,TNRC6B
hsa-miR-485-5p,TP53
hsa-miR-485-5p,TPD52L2
hsa-miR-485-5p,TPM3
hsa-miR-485-5p,TRAIP
hsa-miR-485-5p,TRAPPC3
hsa-miR-485-5p,TREML2
hsa-miR-485-5p,TRIM7
hsa-miR-485-5p,TRIM8
hsa-miR-485-5p,TSC22D4
hsa-miR-485-5p,TSGA13
hsa-miR-485-5p,TSPAN9
hsa-miR-485-5p,TSTD2
hsa-miR-485-5p,TTBK1
hsa-miR-485-5p,TTC14
hsa-miR-485-5p,TTYH3
hsa-miR-485-5p,UNC45A
hsa-miR-485-5p,UPF2
hsa-miR-485-5p,URM1
hsa-miR-485-5p,VNN2
hsa-miR-485-5p,VTA1
hsa-miR-485-5p,WASF2
hsa-miR-485-5p,WDFY3-AS2
hsa-miR-485-5p,WFDC8
hsa-miR-485-5p,XPO7
hsa-miR-485-5p,XYLT1
hsa-miR-485-5p,YTHDC1
hsa-miR-485-5p,YWHAG
hsa-miR-485-5p,ZBTB39
hsa-miR-485-5p,ZDHHC16
hsa-miR-485-5p,ZDHHC18
hsa-miR-485-5p,ZFHX4
hsa-miR-485-5p,ZFP91
hsa-miR-485-5p,ZNF207
hsa-miR-485-5p,ZNF259
hsa-miR-485-5p,ZNF384
hsa-miR-485-5p,ZNF490
hsa-miR-485-5p,ZNF513
hsa-miR-485-5p,ZNF81
hsa-miR-485-5p,ZNF831
hsa-miR-485-5p,ZNHIT1
hsa-miR-486-3p,AATK
hsa-miR-486-3p,ACRBP
hsa-miR-486-3p,ACRV1
hsa-miR-486-3p,ADAM11
hsa-miR-486-3p,ADAM30
hsa-miR-486-3p,AES
hsa-miR-486-3p,ALDOA
hsa-miR-486-3p,ALKBH6
hsa-miR-486-3p,AMTN
hsa-miR-486-3p,AP2A1
hsa-miR-486-3p,APOA4
hsa-miR-486-3p,ARF3
hsa-miR-486-3p,ARID1B
hsa-miR-486-3p,ARL3
hsa-miR-486-3p,ASNA1
hsa-miR-486-3p,ATN1
hsa-miR-486-3p,AVL9
hsa-miR-486-3p,BAG1
hsa-miR-486-3p,BAI2
hsa-miR-486-3p,BCL6B
hsa-miR-486-3p,BCL7C
hsa-miR-486-3p,BHLHE40
hsa-miR-486-3p,BPIFA1
hsa-miR-486-3p,BPIFB2
hsa-miR-486-3p,C14orf43
hsa-miR-486-3p,C15orf39
hsa-miR-486-3p,C17orf49
hsa-miR-486-3p,C17orf53
hsa-miR-486-3p,C17orf81
hsa-miR-486-3p,C18orf56
hsa-miR-486-3p,C1orf85
hsa-miR-486-3p,C3orf45
hsa-miR-486-3p,C9orf86
hsa-miR-486-3p,CA7
hsa-miR-486-3p,CACNA2D2
hsa-miR-486-3p,CAMKV
hsa-miR-486-3p,CAPRIN2
hsa-miR-486-3p,CCDC12
hsa-miR-486-3p,CCDC36
hsa-miR-486-3p,CCL21
hsa-miR-486-3p,CD164L2
hsa-miR-486-3p,CD320
hsa-miR-486-3p,CD3E
hsa-miR-486-3p,CEACAM21
hsa-miR-486-3p,CHGA
hsa-miR-486-3p,CHST1
hsa-miR-486-3p,CITED4
hsa-miR-486-3p,CKAP5
hsa-miR-486-3p,CLK2
hsa-miR-486-3p,CNIH2
hsa-miR-486-3p,CNN1
hsa-miR-486-3p,CNTNAP1
hsa-miR-486-3p,COL20A1
hsa-miR-486-3p,COL2A1
hsa-miR-486-3p,CPLX2
hsa-miR-486-3p,CR1L
hsa-miR-486-3p,CRIP2
hsa-miR-486-3p,CRTAM
hsa-miR-486-3p,CTDNEP1
hsa-miR-486-3p,CYTH2
hsa-miR-486-3p,DAB2IP
hsa-miR-486-3p,DBP
hsa-miR-486-3p,DCAF5
hsa-miR-486-3p,DCTN1
hsa-miR-486-3p,DDB2
hsa-miR-486-3p,DDX19B
hsa-miR-486-3p,DENND4B
hsa-miR-486-3p,DIRAS1
hsa-miR-486-3p,DLGAP1
hsa-miR-486-3p,DMKN
hsa-miR-486-3p,DNAJC5
hsa-miR-486-3p,DOC2A
hsa-miR-486-3p,DOK4
hsa-miR-486-3p,DPYSL5
hsa-miR-486-3p,DYNC1H1
hsa-miR-486-3p,E2F2
hsa-miR-486-3p,ECHS1
hsa-miR-486-3p,ECM1
hsa-miR-486-3p,EGLN2
hsa-miR-486-3p,EN1
hsa-miR-486-3p,ENG
hsa-miR-486-3p,ENSA
hsa-miR-486-3p,EPN1
hsa-miR-486-3p,ERI3
hsa-miR-486-3p,ESRRA
hsa-miR-486-3p,FAM102A
hsa-miR-486-3p,FAM22D
hsa-miR-486-3p,FAM22G
hsa-miR-486-3p,FAM83F
hsa-miR-486-3p,FBLN2
hsa-miR-486-3p,FCGRT
hsa-miR-486-3p,FCHO1
hsa-miR-486-3p,FHL3
hsa-miR-486-3p,FLNC
hsa-miR-486-3p,FLOT2
hsa-miR-486-3p,FLYWCH1
hsa-miR-486-3p,FOSL2
hsa-miR-486-3p,FXYD7
hsa-miR-486-3p,FYN
hsa-miR-486-3p,GAS7
hsa-miR-486-3p,GDI1
hsa-miR-486-3p,GHDC
hsa-miR-486-3p,GHRHR
hsa-miR-486-3p,GPC3
hsa-miR-486-3p,GPR173
hsa-miR-486-3p,GRM2
hsa-miR-486-3p,GRM4
hsa-miR-486-3p,GSTT2
hsa-miR-486-3p,GSTZ1
hsa-miR-486-3p,HAP1
hsa-miR-486-3p,HCN2
hsa-miR-486-3p,HCRTR1
hsa-miR-486-3p,HEMK1
hsa-miR-486-3p,HIPK4
hsa-miR-486-3p,HLA-DPB1
hsa-miR-486-3p,HM13
hsa-miR-486-3p,HPCAL1
hsa-miR-486-3p,HRH3
hsa-miR-486-3p,IFITM5
hsa-miR-486-3p,IGF2BP1
hsa-miR-486-3p,IGFBP2
hsa-miR-486-3p,IL27
hsa-miR-486-3p,IMPDH1
hsa-miR-486-3p,INPP5B
hsa-miR-486-3p,INPP5J
hsa-miR-486-3p,ITGA5
hsa-miR-486-3p,ITGA7
hsa-miR-486-3p,KCNMA1
hsa-miR-486-3p,KRT3
hsa-miR-486-3p,KRT82
hsa-miR-486-3p,LDLRAD2
hsa-miR-486-3p,LENEP
hsa-miR-486-3p,LINGO2
hsa-miR-486-3p,LMNA
hsa-miR-486-3p,LPHN1
hsa-miR-486-3p,LPPR2
hsa-miR-486-3p,LRP6
hsa-miR-486-3p,LRRC41
hsa-miR-486-3p,LY6G6C
hsa-miR-486-3p,MAG
hsa-miR-486-3p,MAP1LC3A
hsa-miR-486-3p,MAP3K10
hsa-miR-486-3p,MAP7D1
hsa-miR-486-3p,MAPKAPK3
hsa-miR-486-3p,MBD6
hsa-miR-486-3p,MCF2L
hsa-miR-486-3p,MECP2
hsa-miR-486-3p,MED11
hsa-miR-486-3p,MEF2A
hsa-miR-486-3p,MGAT4B
hsa-miR-486-3p,MIB2
hsa-miR-486-3p,MMP2
hsa-miR-486-3p,MNF1
hsa-miR-486-3p,MORC2
hsa-miR-486-3p,MOV10
hsa-miR-486-3p,MRAP2
hsa-miR-486-3p,MRPS5
hsa-miR-486-3p,MSI2
hsa-miR-486-3p,MTHFR
hsa-miR-486-3p,MUC20
hsa-miR-486-3p,MYO15B
hsa-miR-486-3p,MYOG
hsa-miR-486-3p,NARS
hsa-miR-486-3p,NCKAP5L
hsa-miR-486-3p,NDST1
hsa-miR-486-3p,NEDD8
hsa-miR-486-3p,NFASC
hsa-miR-486-3p,NIT1
hsa-miR-486-3p,NLRX1
hsa-miR-486-3p,NME4
hsa-miR-486-3p,NOP56
hsa-miR-486-3p,NOTUM
hsa-miR-486-3p,NPR2
hsa-miR-486-3p,NPTX1
hsa-miR-486-3p,NR1D1
hsa-miR-486-3p,NR2F1
hsa-miR-486-3p,NRBP1
hsa-miR-486-3p,NRG1
hsa-miR-486-3p,NSD1
hsa-miR-486-3p,NUDT3
hsa-miR-486-3p,OBSL1
hsa-miR-486-3p,ODZ4
hsa-miR-486-3p,OGDH
hsa-miR-486-3p,OSR2
hsa-miR-486-3p,OTOA
hsa-miR-486-3p,OTOF
hsa-miR-486-3p,PACRG
hsa-miR-486-3p,PACSIN1
hsa-miR-486-3p,PAK6
hsa-miR-486-3p,PARP6
hsa-miR-486-3p,PCNXL3
hsa-miR-486-3p,PCTP
hsa-miR-486-3p,PDPK1
hsa-miR-486-3p,PER1
hsa-miR-486-3p,PIF1
hsa-miR-486-3p,PLCH2
hsa-miR-486-3p,PLD3
hsa-miR-486-3p,PLEKHG4B
hsa-miR-486-3p,PLXNB1
hsa-miR-486-3p,PNPLA6
hsa-miR-486-3p,POFUT2
hsa-miR-486-3p,POU2F2
hsa-miR-486-3p,PPP1R12C
hsa-miR-486-3p,PPP1R14B
hsa-miR-486-3p,PPP4C
hsa-miR-486-3p,PPP5C
hsa-miR-486-3p,PPP6R2
hsa-miR-486-3p,PRDM16
hsa-miR-486-3p,PRDM6
hsa-miR-486-3p,PRF1
hsa-miR-486-3p,PRRT2
hsa-miR-486-3p,PTGDS
hsa-miR-486-3p,PTGIS
hsa-miR-486-3p,PTPN21
hsa-miR-486-3p,PVALB
hsa-miR-486-3p,QDPR
hsa-miR-486-3p,RAB11FIP4
hsa-miR-486-3p,RALY
hsa-miR-486-3p,RARA
hsa-miR-486-3p,RASL10B
hsa-miR-486-3p,RHOG
hsa-miR-486-3p,RIMS4
hsa-miR-486-3p,RPUSD1
hsa-miR-486-3p,RRP36
hsa-miR-486-3p,RUSC2
hsa-miR-486-3p,S100A10
hsa-miR-486-3p,SBK1
hsa-miR-486-3p,SCAF1
hsa-miR-486-3p,SCN1B
hsa-miR-486-3p,SCN2B
hsa-miR-486-3p,SDK1
hsa-miR-486-3p,SDR39U1
hsa-miR-486-3p,SERPINF1
hsa-miR-486-3p,SHB
hsa-miR-486-3p,SHBG
hsa-miR-486-3p,SLC25A11
hsa-miR-486-3p,SLC25A22
hsa-miR-486-3p,SLC35A2
hsa-miR-486-3p,SLC7A10
hsa-miR-486-3p,SLMAP
hsa-miR-486-3p,SMCR8
hsa-miR-486-3p,SMOX
hsa-miR-486-3p,SNCA
hsa-miR-486-3p,SNCB
hsa-miR-486-3p,SNPH
hsa-miR-486-3p,SNX17
hsa-miR-486-3p,SNX21
hsa-miR-486-3p,SOX12
hsa-miR-486-3p,SPATA20
hsa-miR-486-3p,SPOCK2
hsa-miR-486-3p,ST8SIA2
hsa-miR-486-3p,STEAP3
hsa-miR-486-3p,STIM1
hsa-miR-486-3p,STIP1
hsa-miR-486-3p,STRADB
hsa-miR-486-3p,SYNGAP1
hsa-miR-486-3p,SYNGR1
hsa-miR-486-3p,SYNPO
hsa-miR-486-3p,SYTL1
hsa-miR-486-3p,SYVN1
hsa-miR-486-3p,TAF10
hsa-miR-486-3p,TBC1D10B
hsa-miR-486-3p,TBC1D13
hsa-miR-486-3p,TCF7
hsa-miR-486-3p,TIAM1
hsa-miR-486-3p,TIE1
hsa-miR-486-3p,TMC2
hsa-miR-486-3p,TMEM129
hsa-miR-486-3p,TMEM132A
hsa-miR-486-3p,TMEM132E
hsa-miR-486-3p,TMEM63C
hsa-miR-486-3p,TMPRSS6
hsa-miR-486-3p,TMSB4XP8
hsa-miR-486-3p,TNFRSF1B
hsa-miR-486-3p,TOM1
hsa-miR-486-3p,TP53I3
hsa-miR-486-3p,TPM3
hsa-miR-486-3p,TRAIP
hsa-miR-486-3p,TRAPPC3
hsa-miR-486-3p,TRIM62
hsa-miR-486-3p,TRIOBP
hsa-miR-486-3p,TRIP10
hsa-miR-486-3p,TSKU
hsa-miR-486-3p,TYRO3
hsa-miR-486-3p,UBL5
hsa-miR-486-3p,URM1
hsa-miR-486-3p,USP19
hsa-miR-486-3p,USP47
hsa-miR-486-3p,USP7
hsa-miR-486-3p,VPS37D
hsa-miR-486-3p,WIZ
hsa-miR-486-3p,WNT1
hsa-miR-486-3p,XG
hsa-miR-486-3p,XYLT1
hsa-miR-486-3p,YEATS4
hsa-miR-486-3p,ZBTB7B
hsa-miR-486-3p,ZC3H12A
hsa-miR-486-3p,ZDHHC19
hsa-miR-486-3p,ZER1
hsa-miR-486-3p,ZFAND2B
hsa-miR-486-3p,ZNF444
hsa-miR-486-3p,ZNF592
hsa-miR-486-3p,ZNF695
hsa-miR-486-5p,AFF3
hsa-miR-486-5p,ANXA13
hsa-miR-486-5p,ARHGAP44
hsa-miR-486-5p,ARHGAP5
hsa-miR-486-5p,ARID1A
hsa-miR-486-5p,ARID4B
hsa-miR-486-5p,ASS1
hsa-miR-486-5p,ATXN7L3
hsa-miR-486-5p,BAHCC1
hsa-miR-486-5p,BCAS2
hsa-miR-486-5p,BCORL1
hsa-miR-486-5p,BRWD1
hsa-miR-486-5p,BTAF1
hsa-miR-486-5p,C11orf9
hsa-miR-486-5p,C19orf73
hsa-miR-486-5p,C1orf177
hsa-miR-486-5p,C1orf21
hsa-miR-486-5p,C20orf196
hsa-miR-486-5p,C5orf64
hsa-miR-486-5p,CADM1
hsa-miR-486-5p,CCDC78
hsa-miR-486-5p,CCDC91
hsa-miR-486-5p,CCM2
hsa-miR-486-5p,CCNL2
hsa-miR-486-5p,CD40
hsa-miR-486-5p,CD84
hsa-miR-486-5p,CELF2
hsa-miR-486-5p,CIT
hsa-miR-486-5p,CITED4
hsa-miR-486-5p,COL21A1
hsa-miR-486-5p,COPS7B
hsa-miR-486-5p,CRLS1
hsa-miR-486-5p,CSPG5
hsa-miR-486-5p,CTBP2
hsa-miR-486-5p,CTDSPL2
hsa-miR-486-5p,CTNND2
hsa-miR-486-5p,CWF19L1
hsa-miR-486-5p,CXCR5
hsa-miR-486-5p,CYB5R4
hsa-miR-486-5p,DACT1
hsa-miR-486-5p,DARS
hsa-miR-486-5p,DCBLD2
hsa-miR-486-5p,DCC
hsa-miR-486-5p,DENND4B
hsa-miR-486-5p,DNAJC21
hsa-miR-486-5p,DOCK3
hsa-miR-486-5p,DYNC1I1
hsa-miR-486-5p,DYNLL1
hsa-miR-486-5p,EFNA1
hsa-miR-486-5p,ELAVL2
hsa-miR-486-5p,ENPP2
hsa-miR-486-5p,EPB41L1
hsa-miR-486-5p,EPHA3
hsa-miR-486-5p,EXOC3L4
hsa-miR-486-5p,FAM108B1
hsa-miR-486-5p,FAM131A
hsa-miR-486-5p,FAM98A
hsa-miR-486-5p,FBN1
hsa-miR-486-5p,FHL3
hsa-miR-486-5p,FLRT2
hsa-miR-486-5p,FOXO1
hsa-miR-486-5p,FOXR2
hsa-miR-486-5p,FRMD6
hsa-miR-486-5p,GAB2
hsa-miR-486-5p,GABRB3
hsa-miR-486-5p,GLS2
hsa-miR-486-5p,GNRHR
hsa-miR-486-5p,GOLGA3
hsa-miR-486-5p,GRHL1
hsa-miR-486-5p,GRHL2
hsa-miR-486-5p,GRIN3A
hsa-miR-486-5p,H3F3B
hsa-miR-486-5p,HAT1
hsa-miR-486-5p,HAUS4
hsa-miR-486-5p,IGF1
hsa-miR-486-5p,IGFBP2
hsa-miR-486-5p,IPO11
hsa-miR-486-5p,IRX5
hsa-miR-486-5p,ITPKA
hsa-miR-486-5p,KAT5
hsa-miR-486-5p,KCMF1
hsa-miR-486-5p,KCNN1
hsa-miR-486-5p,KIAA0100
hsa-miR-486-5p,LENG1
hsa-miR-486-5p,LMTK2
hsa-miR-486-5p,LRP5
hsa-miR-486-5p,LRP6
hsa-miR-486-5p,LTBP2
hsa-miR-486-5p,MAGEE2
hsa-miR-486-5p,MAP7D1
hsa-miR-486-5p,MARK1
hsa-miR-486-5p,MAST1
hsa-miR-486-5p,MBNL3
hsa-miR-486-5p,MDH1
hsa-miR-486-5p,MFHAS1
hsa-miR-486-5p,MORN4
hsa-miR-486-5p,MRAS
hsa-miR-486-5p,MRPS18B
hsa-miR-486-5p,MTCH1
hsa-miR-486-5p,MTMR9
hsa-miR-486-5p,MUC17
hsa-miR-486-5p,MX2
hsa-miR-486-5p,MXI1
hsa-miR-486-5p,MYLK2
hsa-miR-486-5p,MYO1B
hsa-miR-486-5p,NCOA6
hsa-miR-486-5p,NDEL1
hsa-miR-486-5p,NEK2
hsa-miR-486-5p,NFAT5
hsa-miR-486-5p,NFE2L1
hsa-miR-486-5p,NR2C2
hsa-miR-486-5p,OAZ2
hsa-miR-486-5p,ODZ2
hsa-miR-486-5p,OLFM4
hsa-miR-486-5p,PARK2
hsa-miR-486-5p,PARP2
hsa-miR-486-5p,PCBP4
hsa-miR-486-5p,PDE6D
hsa-miR-486-5p,PEX11B
hsa-miR-486-5p,PEX13
hsa-miR-486-5p,PGAP1
hsa-miR-486-5p,PGRMC1
hsa-miR-486-5p,PHF15
hsa-miR-486-5p,PIGH
hsa-miR-486-5p,PIGO
hsa-miR-486-5p,PIK3R1
hsa-miR-486-5p,PIM1
hsa-miR-486-5p,PLA1A
hsa-miR-486-5p,PLAGL2
hsa-miR-486-5p,POU2F2
hsa-miR-486-5p,PPP2R5D
hsa-miR-486-5p,PRELID2
hsa-miR-486-5p,PRRC2C
hsa-miR-486-5p,PRRG2
hsa-miR-486-5p,PSD
hsa-miR-486-5p,PTEN
hsa-miR-486-5p,PTPN12
hsa-miR-486-5p,RAB10
hsa-miR-486-5p,RAB11FIP4
hsa-miR-486-5p,RASEF
hsa-miR-486-5p,RBM12
hsa-miR-486-5p,RCOR3
hsa-miR-486-5p,REV1
hsa-miR-486-5p,RNF125
hsa-miR-486-5p,SCAMP5
hsa-miR-486-5p,SCG2
hsa-miR-486-5p,SEMA3A
hsa-miR-486-5p,SHB
hsa-miR-486-5p,SLC10A7
hsa-miR-486-5p,SLC12A5
hsa-miR-486-5p,SLC22A8
hsa-miR-486-5p,SLC26A6
hsa-miR-486-5p,SLC2A1
hsa-miR-486-5p,SLC4A8
hsa-miR-486-5p,SLC9A9
hsa-miR-486-5p,SMAD2
hsa-miR-486-5p,SMARCD2
hsa-miR-486-5p,SMOC1
hsa-miR-486-5p,SNAPC2
hsa-miR-486-5p,SNRPD1
hsa-miR-486-5p,SOAT2
hsa-miR-486-5p,SORCS1
hsa-miR-486-5p,SP5
hsa-miR-486-5p,SRF
hsa-miR-486-5p,SRSF1
hsa-miR-486-5p,SRSF3
hsa-miR-486-5p,ST5
hsa-miR-486-5p,ST6GALNAC6
hsa-miR-486-5p,STAG2
hsa-miR-486-5p,STK4
hsa-miR-486-5p,TANC1
hsa-miR-486-5p,TMEM130
hsa-miR-486-5p,TMEM55B
hsa-miR-486-5p,TNC
hsa-miR-486-5p,TNXB
hsa-miR-486-5p,TOB1
hsa-miR-486-5p,TPM3
hsa-miR-486-5p,TRHDE
hsa-miR-486-5p,TRIM10
hsa-miR-486-5p,TSPYL6
hsa-miR-486-5p,TWF1
hsa-miR-486-5p,TXLNG
hsa-miR-486-5p,UBE2E1
hsa-miR-486-5p,UBE2S
hsa-miR-486-5p,UNC5C
hsa-miR-486-5p,VASH2
hsa-miR-486-5p,ZC3HAV1
hsa-miR-486-5p,ZFHX4
hsa-miR-486-5p,ZMYND8
hsa-miR-486-5p,ZNF367
hsa-miR-486-5p,ZNF646
hsa-miR-486-5p,ZNF740
hsa-miR-487a,ABCA13
hsa-miR-487a,ABRACL
hsa-miR-487a,ACYP1
hsa-miR-487a,ADAM23
hsa-miR-487a,AFTPH
hsa-miR-487a,AGAP3
hsa-miR-487a,AGBL4
hsa-miR-487a,AKIP1
hsa-miR-487a,ALDH18A1
hsa-miR-487a,ALDH1A1
hsa-miR-487a,ALG10
