Gene1,Gene2
Nono,Hnrnpk
Hnrnpk,Nono
Rbbp7,Hnrnpk
Hnrnpk,Rbbp7
Rbbp7,Nrip1
Nrip1,Rbbp7
Rbbp7,Rbbp4
Rbbp4,Rbbp7
Rbbp7,Etv3
Etv3,Rbbp7
Rbbp7,Ezh2
Ezh2,Rbbp7
Rbbp7,Rara
Rara,Rbbp7
Rbbp7,Phf1
Phf1,Rbbp7
Rbbp7,Chd4
Chd4,Rbbp7
Rbbp7,Rnf2
Rnf2,Rbbp7
Rbbp7,Ezh1
Ezh1,Rbbp7
Rbbp7,Cbx6
Cbx6,Rbbp7
Rbbp7,Ep300
Ep300,Rbbp7
Rbbp7,Hdac5
Hdac5,Rbbp7
Rbbp7,Rarg
Rarg,Rbbp7
Rbbp7,Ncoa3
Ncoa3,Rbbp7
Rbbp7,Eed
Eed,Rbbp7
Rbbp7,Trp53
Trp53,Rbbp7
Rbbp7,Ncoa6
Ncoa6,Rbbp7
Rbbp7,Phf12
Phf12,Rbbp7
Rbbp7,Sap30
Sap30,Rbbp7
Rbbp7,Hdac10
Hdac10,Rbbp7
Rbbp7,Jarid2
Jarid2,Rbbp7
Rbbp7,Cbx7
Cbx7,Rbbp7
Rbbp7,Sall1
Sall1,Rbbp7
Rbbp7,Mta3
Mta3,Rbbp7
Rbbp7,Asxl1
Asxl1,Rbbp7
Rbbp7,Mtf2
Mtf2,Rbbp7
Rbbp7,Brd7
Brd7,Rbbp7
Rbbp7,Hdac1
Hdac1,Rbbp7
Rbbp7,Cops2
Cops2,Rbbp7
Rbbp7,Ubtf
Ubtf,Rbbp7
Rbbp7,Hdac3
Hdac3,Rbbp7
Rbbp7,Ercc8
Ercc8,Rbbp7
Rbbp7,Phc1
Phc1,Rbbp7
Rbbp7,Smarca5
Smarca5,Rbbp7
Rbbp7,Pax6
Pax6,Rbbp7
Rbbp7,Commd3
Rbbp7,Brpf1
Brpf1,Rbbp7
Rbbp7,Hdac7
Hdac7,Rbbp7
Rbbp7,Satb2
Satb2,Rbbp7
Rbbp7,Hdac4
Hdac4,Rbbp7
Rbbp7,Rere
Rere,Rbbp7
Rbbp7,Mbd2
Mbd2,Rbbp7
Rbbp7,Hdac11
Hdac11,Rbbp7
Rbbp7,Pml
Pml,Rbbp7
Rbbp7,Sirt1
Sirt1,Rbbp7
Rbbp7,Ddx20
Ddx20,Rbbp7
Rbbp7,Ncor1
Ncor1,Rbbp7
Hcfc1,Taf6
Taf6,Hcfc1
Hcfc1,Creb3
Creb3,Hcfc1
Hcfc1,Ruvbl2
Ruvbl2,Hcfc1
Hcfc1,Phf20
Phf20,Hcfc1
Hcfc1,Rnf2
Rnf2,Hcfc1
Hcfc1,Taf1
Taf1,Hcfc1
Hcfc1,Asxl1
Asxl1,Hcfc1
Ruvbl2,Dkc1
Pdcd11,Dkc1
Ssb,Dkc1
Bmp4,Gas6
Men1,Gas6
Ikbkb,Foxo3
Foxo3,Ikbkb
Ikbkb,Trp53
Trp53,Ikbkb
Ikbkb,Nfkb2
Nfkb2,Ikbkb
Ikbkb,Foxo1
Foxo1,Ikbkb
Ikbkb,Myd88
Myd88,Ikbkb
Sap30,Nrip1
Nrip1,Sap30
Sap30,Rbbp4
Rbbp4,Sap30
Sap30,Hdac1
Hdac1,Sap30
Sap30,Chd4
Chd4,Sap30
Sap30,Hdac3
Hdac3,Sap30
Sap30,Hdac5
Hdac5,Sap30
Sap30,Smarca5
Smarca5,Sap30
Sap30,Hdac7
Hdac7,Sap30
Sap30,Satb2
Satb2,Sap30
Sap30,Hdac4
Hdac4,Sap30
Sap30,Phf12
Phf12,Sap30
Sap30,Rere
Rere,Sap30
Sap30,Hdac10
Hdac10,Sap30
Sap30,Mbd2
Mbd2,Sap30
Sap30,Sall1
Sall1,Sap30
Sap30,Hdac11
Hdac11,Sap30
Sap30,Ncor1
Ncor1,Sap30
Brd7,Rbbp4
Rbbp4,Brd7
Brd7,Hdac1
Hdac1,Brd7
Brd7,Chd4
Chd4,Brd7
Brd7,Ep300
Ep300,Brd7
Brd7,Smarcc2
Smarcc2,Brd7
Brd7,Trp53
Trp53,Brd7
Brd7,Brpf1
Brpf1,Brd7
Brd7,Smarca4
Smarca4,Brd7
Brd7,Smarcc1
Smarcc1,Brd7
Brd7,Pml
Pml,Brd7
Sall1,Nrip1
Nrip1,Sall1
Sall1,Sox2
Sox2,Sall1
Sall1,Rbbp4
Rbbp4,Sall1
Sall1,Etv3
Etv3,Sall1
Sall1,Hdac1
Hdac1,Sall1
Sall1,Eya1
Eya1,Sall1
Sall1,Chd4
Chd4,Sall1
Sall1,Hdac3
Hdac3,Sall1
Sall1,Hdac5
Hdac5,Sall1
Sall1,Smarca5
Smarca5,Sall1
Sall1,Hdac7
Hdac7,Sall1
Sall1,Satb2
Satb2,Sall1
Sall1,Hdac4
Hdac4,Sall1
Sall1,Six1
Six1,Sall1
Sall1,Phf12
Phf12,Sall1
Sall1,Rere
Rere,Sall1
Sall1,Hdac10
Hdac10,Sall1
Sall1,Mbd2
Mbd2,Sall1
Sall1,Hdac11
Hdac11,Sall1
Sall1,Sirt1
Sirt1,Sall1
Sall1,Ddx20
Ddx20,Sall1
Pax1,D230025D16Rik
Ets1,Trp53
Trp53,Ets1
Ets1,Jun
Jun,Ets1
Ets1,Runx3
Runx3,Ets1
Ets1,Foxo1
Foxo1,Ets1
Ets1,Prdm1
Prdm1,Ets1
Ets1,Mapk3
Mapk3,Ets1
Smarca4,Ezh2
Ezh2,Smarca4
Smarca4,Smarcc2
Smarcc2,Smarca4
Smarca4,Trp53
Trp53,Smarca4
Smarca4,Klf4
Klf4,Smarca4
Smarca4,Trrap
Trrap,Smarca4
Smarca4,Tcf7
Tcf7,Smarca4
Smarca4,Ccnd1
Ccnd1,Smarca4
Smarca4,Gata4
Gata4,Smarca4
Smarca4,Hdac1
Hdac1,Smarca4
Smarca4,Ep400
Ep400,Smarca4
Smarca4,Pax6
Pax6,Smarca4
Smarca4,Tle1
Tle1,Smarca4
Smarca4,Smarcc1
Smarcc1,Smarca4
Keap1,Nedd4
Smurf2,Nedd4
Rnf14,Nedd4
Rnf6,Nedd4
Smad3,Nedd4
Rlim,Nedd4
Smurf1,Nedd4
Trim32,Nedd4
Smad2,Nedd4
Trp53,Anxa2
Smad3,Keap1
Keap1,Smad3
Smad3,Snai1
Snai1,Smad3
Smad3,Hmga2
Hmga2,Smad3
Smad3,Ep300
Ep300,Smad3
Smad3,Zeb2
Zeb2,Smad3
Smad3,Foxo3
Foxo3,Smad3
Smad3,Trp53
Trp53,Smad3
Smad3,Tgif1
Tgif1,Smad3
Smad3,Smurf2
Smurf2,Smad3
Smad3,Men1
Men1,Smad3
Smad3,Jun
Jun,Smad3
Smad3,Gata4
Gata4,Smad3
Smad3,Hdac1
Hdac1,Smad3
Smad3,Smurf1
Smurf1,Smad3
Smad3,Fn1
Smad3,Runx3
Runx3,Smad3
Smad3,Foxo1
Foxo1,Smad3
Smad3,Skil
Skil,Smad3
Smad3,Mapk8
Mapk8,Smad3
Smad3,Foxh1
Foxh1,Smad3
Smad3,Smad2
Smad2,Smad3
Smad3,Wwtr1
Wwtr1,Smad3
Smad3,Mapk3
Mapk3,Smad3
Smad3,Ncor1
Ncor1,Smad3
Tbx18,Gata4
Gata4,Tbx18
Eomes,Gata3
Gata3,Eomes
Eomes,Sox2
Sox2,Eomes
Eomes,Bmp4
Bmp4,Eomes
Eomes,Nfil3
Nfil3,Eomes
Eomes,Tcf7
Tcf7,Eomes
Eomes,Runx3
Runx3,Eomes
Eomes,Prdm1
Prdm1,Eomes
Eomes,Pax6
Pax6,Eomes
Eomes,Smad2
Smad2,Eomes
Sos2,Mras
Zfp42,Tdgf1
Utf1,Tdgf1
Foxh1,Tdgf1
Smad2,Tdgf1
Myd88,Ddx58
Ddx58,Myd88
Myd88,Mapk8
Mapk8,Myd88
Myd88,Irf1
Irf1,Myd88
Myd88,Nfkb2
Nfkb2,Myd88
Wwtr1,Amotl2
Klf4,Tcl1
Esrrb,Tcl1
Dab2,Myo6
Foxh1,Lefty1
Foxh1,Smad2
Smad2,Foxh1
Hdac3,Nrip1
Nrip1,Hdac3
Hdac3,Rbbp4
Rbbp4,Hdac3
Hdac3,Ezh2
Ezh2,Hdac3
Hdac3,Rara
Rara,Hdac3
Hdac3,Chd4
Chd4,Hdac3
Hdac3,Ep300
Ep300,Hdac3
Hdac3,Hdac5
Hdac5,Hdac3
Hdac3,Arntl
Arntl,Hdac3
Hdac3,Rarg
Rarg,Hdac3
Hdac3,Ncoa3
Ncoa3,Hdac3
Hdac3,Eed
Eed,Hdac3
Hdac3,Ncoa6
Ncoa6,Hdac3
Hdac3,Phf12
Phf12,Hdac3
Hdac3,Hdac10
Hdac10,Hdac3
Hdac3,Thrap3
Thrap3,Hdac3
Hdac3,Jdp2
Jdp2,Hdac3
Hdac3,Hdac1
Hdac1,Hdac3
Hdac3,Med12
Med12,Hdac3
Hdac3,Npas2
Npas2,Hdac3
Hdac3,Hdac7
Hdac7,Hdac3
Hdac3,Satb2
Satb2,Hdac3
Hdac3,Hdac4
Hdac4,Hdac3
Hdac3,Rere
Rere,Hdac3
Hdac3,Mbd2
Mbd2,Hdac3
Hdac3,Hdac11
Hdac11,Hdac3
Hdac3,Sirt1
Sirt1,Hdac3
Hdac3,Ncor1
Ncor1,Hdac3
Cited2,Ep300
Ep300,Cited2
Cited2,Foxo3
Foxo3,Cited2
Cited2,Trp53
Trp53,Cited2
Creb5,Creb3
Creb3,Creb5
Creb5,Atf4
Atf4,Creb5
Creb5,Ep300
Ep300,Creb5
Creb5,Atf7
Atf7,Creb5
Creb5,Jund
Jund,Creb5
Creb5,Jun
Jun,Creb5
Creb5,Mapk3
Mapk3,Creb5
Creb5,Atf2
Atf2,Creb5
Brca2,Trp53
Trp53,Brca2
Brca2,Xrcc6
Xrcc6,Brca2
Brca2,Atm
Atm,Brca2
Btg1,Cnot8
Cnot8,Btg1
Btg1,Cnot7
Cnot7,Btg1
Cnot3,Cnot8
Cnot8,Cnot3
Cnot3,Cnot6
Cnot6,Cnot3
Cnot3,Cnot7
Cnot7,Cnot3
Cnot3,Cnot2
Cnot2,Cnot3
Hnrnpk,Srsf6
Srsf6,Hnrnpk
Hnrnpk,Papola
Papola,Hnrnpk
Hnrnpk,Hnrnpd
Hnrnpd,Hnrnpk
Hnrnpk,Srsf3
Srsf3,Hnrnpk
Hnrnpk,Rbmx
Rbmx,Hnrnpk
Hnrnpk,Ybx1
Ybx1,Hnrnpk
Hnrnpk,Elavl2
Elavl2,Hnrnpk
Hnrnpk,Trp53
Trp53,Hnrnpk
Hnrnpk,Khdrbs1
Khdrbs1,Hnrnpk
Hnrnpk,Wbp11
Wbp11,Hnrnpk
Hnrnpk,Mapk8
Mapk8,Hnrnpk
Hnrnpk,Ilf3
Ilf3,Hnrnpk
Hnrnpk,Matr3
Matr3,Hnrnpk
Hnrnpk,Plrg1
Plrg1,Hnrnpk
Hnrnpk,Snurf
Hnrnpk,Srrt
Srrt,Hnrnpk
Hnrnpk,Ssb
Ssb,Hnrnpk
Hnrnpk,Rbmxl2
Rbmxl2,Hnrnpk
Hnrnpk,Fus
Fus,Hnrnpk
Twist1,Sox2
Sox2,Twist1
Twist1,Snai1
Snai1,Twist1
Twist1,Zeb2
Zeb2,Twist1
Twist1,Trp53
Trp53,Twist1
Twist1,Fn1
Rbpj,Maml3
Maml3,Rbpj
Rbpj,Spen
Spen,Rbpj
Rbpj,Hdac1
Hdac1,Rbpj
Rbpj,Ctbp2
Rbpj,Runx3
Runx3,Rbpj
Rbpj,Ep300
Ep300,Rbpj
Rbpj,Trp53
Trp53,Rbpj
Rbpj,Notch2
Notch2,Rbpj
Rbpj,Maml1
Maml1,Rbpj
Rbpj,Ctbp1
Ctbp1,Rbpj
Rbpj,Nfatc1
Nfatc1,Rbpj
Rfxap,Rfx5
Rfx5,Rfxap
Sox2,Lefty1
Pitx2,Lefty1
Klf4,Lefty1
Otx2,Lefty1
Trib3,Atf4
Atf4,Trib3
Gata6,Sox2
Sox2,Gata6
Gata6,Klf4
Klf4,Gata6
Gata6,Zfpm1
Zfpm1,Gata6
Gata6,Sox7
Sox7,Gata6
Gata6,Foxa2
Foxa2,Gata6
Ddx58,Trim25
Trim25,Ddx58
Ddx58,Irf1
Irf1,Ddx58
Ddx58,Mapk3
Mapk3,Ddx58
Apex1,Trp53
Trp53,Apex1
Srrt,Srsf6
Srsf6,Srrt
Srrt,Papola
Papola,Srrt
Srrt,Taf6
Taf6,Srrt
Srrt,Hnrnpd
Hnrnpd,Srrt
Srrt,Srsf3
Srsf3,Srrt
Srrt,Rbmx
Rbmx,Srrt
Srrt,Ybx1
Ybx1,Srrt
Srrt,Elavl2
Elavl2,Srrt
Srrt,Wbp11
Wbp11,Srrt
Srrt,Plrg1
Plrg1,Srrt
Srrt,Snurf
Srrt,Fus
Fus,Srrt
Phf20,Taf6
Taf6,Phf20
Phf20,Ruvbl2
Ruvbl2,Phf20
Phf20,Rnf2
Rnf2,Phf20
Phf20,Taf1
Taf1,Phf20
Phf20,Trp53
Trp53,Phf20
Hdac11,Nrip1
Nrip1,Hdac11
Hdac11,Rbbp4
Rbbp4,Hdac11
Hdac11,Chd4
Chd4,Hdac11
Hdac11,Hdac5
Hdac5,Hdac11
Hdac11,Phf12
Phf12,Hdac11
Hdac11,Hdac10
Hdac10,Hdac11
Hdac11,Hdac1
Hdac1,Hdac11
Hdac11,Hdac7
Hdac7,Hdac11
Hdac11,Satb2
Satb2,Hdac11
Hdac11,Hdac4
Hdac4,Hdac11
Hdac11,Rere
Rere,Hdac11
Hdac11,Sirt2
Sirt2,Hdac11
Hdac11,Mbd2
Mbd2,Hdac11
Hdac11,Sirt1
Sirt1,Hdac11
Hdac11,Ncor1
Ncor1,Hdac11
Nfya,Nfyb
Nfyb,Nfya
Prdm14,Sox2
Sox2,Prdm14
Prdm14,Esrrb
Esrrb,Prdm14
Prdm14,Jarid2
Jarid2,Prdm14
Smarca5,Mcm3
Mcm3,Smarca5
Smarca5,Rbbp4
Rbbp4,Smarca5
Smarca5,Etv3
Etv3,Smarca5
Smarca5,Chd4
Chd4,Smarca5
Smarca5,Ep300
Ep300,Smarca5
Smarca5,Hdac5
Hdac5,Smarca5
Smarca5,Smarcc2
Smarcc2,Smarca5
Smarca5,Hdac1
Hdac1,Smarca5
Smarca5,Smarcc1
Smarcc1,Smarca5
Smarca5,Sirt1
Sirt1,Smarca5
Smarca5,Ddx20
Ddx20,Smarca5
Zfhx3,Runx3
Runx3,Zfhx3
Zfhx3,Pitx2
Pitx2,Zfhx3
Zfhx3,Pias3
Pias3,Zfhx3
Mitf,Foxd3
Foxd3,Mitf
Mitf,Tfe3
Tfe3,Mitf
Mitf,Pax6
Pax6,Mitf
Mitf,Mapk3
Mapk3,Mitf
Mitf,Pias3
Pias3,Mitf
Phf12,Nrip1
Nrip1,Phf12
Phf12,Rbbp4
Rbbp4,Phf12
Phf12,Chd4
Chd4,Phf12
Phf12,Hdac5
Hdac5,Phf12
Phf12,Hdac10
Hdac10,Phf12
Phf12,Hdac1
Hdac1,Phf12
Phf12,Hdac7
Hdac7,Phf12
Phf12,Satb2
Satb2,Phf12
Phf12,Hdac4
Hdac4,Phf12
Phf12,Rere
Rere,Phf12
Phf12,Mbd2
Mbd2,Phf12
Hmgxb4,Ncor1
Ncor1,Hmgxb4
Ndn,Trp53
Trp53,Ndn
Ndn,Snurf
Ndn,Foxo1
Foxo1,Ndn
Ndn,Gnrh1
Gnrh1,Ndn
Abt1,Pdcd11
Pdcd11,Abt1
Foxa2,Sox2
Sox2,Foxa2
Foxa2,Bmp4
Bmp4,Foxa2
Foxa2,Otx2
Otx2,Foxa2
Foxa2,Gli2
Gli2,Foxa2
Foxa2,Gata4
Gata4,Foxa2
Foxa2,Pax6
Pax6,Foxa2
Foxa2,Hes6
Hes6,Foxa2
Foxa2,Sirt1
Sirt1,Foxa2
Six5,Eya1
Eya1,Six5
Mycn,Sox2
Sox2,Mycn
Mycn,Ezh2
Ezh2,Mycn
Mycn,Trp53
Trp53,Mycn
Mycn,Klf4
Klf4,Mycn
Mycn,Ccnd1
Ccnd1,Mycn
Mycn,Sirt1
Sirt1,Mycn
Arntl,Ep300
Ep300,Arntl
Arntl,Timeless
Timeless,Arntl
Arntl,Npas2
Npas2,Arntl
Arntl,Nfil3
Nfil3,Arntl
Arntl,Sirt1
Sirt1,Arntl
Arntl,Ncor1
Ncor1,Arntl
Topors,Trp53
Trp53,Topors
Pitx2,Lefty2
Taf6,Taf10
Taf10,Taf6
Taf6,Ruvbl2
Ruvbl2,Taf6
Taf6,Tcea1
Tcea1,Taf6
Taf6,Rnf2
Rnf2,Taf6
Taf6,Tbpl1
Tbpl1,Taf6
Taf6,Taf1
Taf1,Taf6
Taf6,Trp53
Trp53,Taf6
Taf6,Btaf1
Btaf1,Taf6
Taf6,Trrap
Trrap,Taf6
Rarg,Rbbp4
Rbbp4,Rarg
Rarg,Meis1
Meis1,Rarg
Rarg,Ezh2
Ezh2,Rarg
Rarg,Rara
Rara,Rarg
Rarg,Ep300
Ep300,Rarg
Rarg,Ncoa3
Ncoa3,Rarg
Rarg,Eed
Eed,Rarg
Rarg,Ncoa6
Ncoa6,Rarg
Rarg,Ncor1
Ncor1,Rarg
Ep400,Ruvbl2
Ruvbl2,Ep400
Ep400,Hmga2
Hmga2,Ep400
Ep400,Ep300
Ep300,Ep400
Ep400,Trp53
Trp53,Ep400
Ep400,Trrap
Trrap,Ep400
Ep400,Yeats2
Yeats2,Ep400
Keap1,Commd3
Cops2,Commd3
Ercc8,Commd3
Bmp4,Ckap4
Men1,Ckap4
Runx3,Gata3
Gata3,Runx3
Runx3,Maml3
Maml3,Runx3
Runx3,Tead1
Tead1,Runx3
Runx3,Smurf1
Smurf1,Runx3
Runx3,Tead3
Tead3,Runx3
Runx3,Ep300
Ep300,Runx3
Runx3,Trp53
Trp53,Runx3
Runx3,Smurf2
Smurf2,Runx3
Runx3,Hdac4
Hdac4,Runx3
Runx3,Maml1
Maml1,Runx3
Runx3,Tcf7
Tcf7,Runx3
Runx3,Ccnd1
Ccnd1,Runx3
Snai1,Sox2
Sox2,Snai1
Snai1,Rcor2
Rcor2,Snai1
Snai1,Ezh2
Ezh2,Snai1
Snai1,Trp53
Trp53,Snai1
Snai1,Jun
Jun,Snai1
Snai1,Fn1
Snai1,Smad2
Smad2,Snai1
Foxo3,Ep300
Ep300,Foxo3
Foxo3,Trp53
Trp53,Foxo3
Foxo3,Sgk1
Foxo3,Jun
Jun,Foxo3
Foxo3,Foxo1
Foxo1,Foxo3
Foxo3,Atm
Atm,Foxo3
Foxo3,Bnip3
Foxo3,Mapk8
Mapk8,Foxo3
Foxo3,Smad2
Smad2,Foxo3
Foxo3,Sirt2
Sirt2,Foxo3
Foxo3,Mapk11
Mapk11,Foxo3
Foxo3,Mapk3
Mapk3,Foxo3
Foxo3,Sirt1
Sirt1,Foxo3
Patz1,Ncor1
Ncor1,Patz1
Mapk3,Fgf3
Mapk3,Atf4
Atf4,Mapk3
Mapk3,Trim25
Trim25,Mapk3
Mapk3,Gja1
Mapk3,Trp53
Trp53,Mapk3
Mapk3,Klf4
Klf4,Mapk3
Mapk3,Jun
Jun,Mapk3
Mapk3,Atf2
Atf2,Mapk3
Mapk3,Ccnd1
Ccnd1,Mapk3
Mapk3,Vegfa
Mapk3,Cald1
Mapk3,Fn1
Mapk3,Ubtf
Ubtf,Mapk3
Mapk3,Foxo1
Foxo1,Mapk3
Mapk3,Egr1
Egr1,Mapk3
Mapk3,Smad2
Smad2,Mapk3
Mapk3,Fgf4
Mapk3,Mapk11
Mapk11,Mapk3
Mapk3,Fgfr3
Mapk3,Elk4
Elk4,Mapk3
Nrip1,Gata3
Gata3,Nrip1
Nrip1,Rbbp4
Rbbp4,Nrip1
Nrip1,Hdac1
Hdac1,Nrip1
Nrip1,Rara
Rara,Nrip1
Nrip1,Chd4
Chd4,Nrip1
Nrip1,Esrrb
Esrrb,Nrip1
Nrip1,Ep300
Ep300,Nrip1
Nrip1,Hdac5
Hdac5,Nrip1
Nrip1,Ncoa3
Ncoa3,Nrip1
Nrip1,Pias1
Pias1,Nrip1
Nrip1,Hdac7
Hdac7,Nrip1
Nrip1,Satb2
Satb2,Nrip1
Nrip1,Hdac4
Hdac4,Nrip1
Nrip1,Rere
Rere,Nrip1
Nrip1,Hdac10
Hdac10,Nrip1
Nrip1,Mbd2
Mbd2,Nrip1
Nrip1,Pias3
Pias3,Nrip1
Nrip1,Ncor1
Ncor1,Nrip1
Bmp4,Pdia6
Men1,Pdia6
Sox2,Fn1
Zeb2,Fn1
Bmp4,Fn1
Men1,Fn1
Jun,Fn1
Smad2,Fn1
Npas2,Ep300
Ep300,Npas2
Npas2,Timeless
Timeless,Npas2
Npas2,Nfil3
Nfil3,Npas2
Npas2,Ncor1
Ncor1,Npas2
Preb,Tmed2
Notch2,Tmed2
Gli2,Bmp4
Bmp4,Gli2
Gli2,Ccnd1
Ccnd1,Gli2
Xbp1,Edem1
Xbp1,Hspa5
Xbp1,Atf4
Atf4,Xbp1
Xbp1,Prdm1
Prdm1,Xbp1
Xbp1,Mapk8
Mapk8,Xbp1
Xbp1,Atf2
Atf2,Xbp1
Foxo1,Atf4
Atf4,Foxo1
Foxo1,Ebf1
Ebf1,Foxo1
Foxo1,Trp53
Trp53,Foxo1
Foxo1,Sgk1
Foxo1,Ccnd1
Ccnd1,Foxo1
Foxo1,Klf2
Klf2,Foxo1
Foxo1,Mapk8
Mapk8,Foxo1
Foxo1,Smad2
Smad2,Foxo1
Foxo1,Hdac4
Hdac4,Foxo1
Foxo1,Sirt2
Sirt2,Foxo1
Foxo1,Mapk11
Mapk11,Foxo1
Foxo1,Sirt1
Sirt1,Foxo1
Sox2,Fgf4
Utf1,Fgf4
Bmp4,Fgf4
Dab2,Ubqln2
Fus,Ubqln2
Timeless,Mcm3
Mcm3,Timeless
Timeless,Mcm5
Mcm5,Timeless
Timeless,Atm
Atm,Timeless
Timeless,Mcm2
Mcm2,Timeless
Timeless,Espl1
Espl1,Timeless
Zfpm1,Gata3
Gata3,Zfpm1
Zfpm1,Ctbp2
Zfpm1,Ep300
Ep300,Zfpm1
Zfpm1,Ctbp1
Ctbp1,Zfpm1
Zfpm1,Gata4
Gata4,Zfpm1
Zfpm1,Ldb1
Ldb1,Zfpm1
Men1,Spp1
Men1,Hdac1
Hdac1,Men1
Men1,Apoe
Men1,Jund
Jund,Men1
Men1,Bmp4
Bmp4,Men1
Men1,Tle1
Tle1,Men1
Men1,Lamb2
Men1,Smad2
Smad2,Men1
Men1,Ctbp1
Ctbp1,Men1
Men1,Notum
Men1,Tcf7
Tcf7,Men1
Six1,Sox2
Sox2,Six1
Six1,Eya1
Eya1,Six1
Six1,Pax6
Pax6,Six1
Six1,Bmp4
Bmp4,Six1
Dab2,Hip1
Htt,Hip1
Ssbp4,Lmo4
Lmo4,Ssbp4
Ssbp4,Ldb1
Ldb1,Ssbp4
Mcm3,Ccnb1
Mcm3,Mcm2
Mcm2,Mcm3
Mcm3,Espl1
Espl1,Mcm3
Mcm3,Mcm5
Mcm5,Mcm3
Mcm3,Atm
Atm,Mcm3
Mcm3,Rif1
Maml1,Maml3
Maml3,Maml1
Maml1,Notch2
Notch2,Maml1
Maml1,Ep300
Ep300,Maml1
Ercc8,Cops2
Cops2,Ercc8
Ercc8,Tcea1
Tcea1,Ercc8
Ercc8,Xrcc6
Xrcc6,Ercc8
Ercc8,Atm
Atm,Ercc8
Ercc8,Ep300
Ep300,Ercc8
Jdp2,Jund
Jund,Jdp2
Jdp2,Jun
Jun,Jdp2
Zmynd11,Ncor1
Ncor1,Zmynd11
Chd4,Rbbp4
Rbbp4,Chd4
Chd4,Etv3
Etv3,Chd4
Chd4,Ezh2
Ezh2,Chd4
Chd4,Ep300
Ep300,Chd4
Chd4,Hdac5
Hdac5,Chd4
Chd4,Trp53
Trp53,Chd4
Chd4,Hdac10
Hdac10,Chd4
Chd4,Mta3
Mta3,Chd4
Chd4,Hdac1
Hdac1,Chd4
Chd4,Ubtf
Ubtf,Chd4
Chd4,Brpf1
Brpf1,Chd4
Chd4,Hdac7
Hdac7,Chd4
Chd4,Satb2
Satb2,Chd4
Chd4,Hdac4
Hdac4,Chd4
Chd4,Rere
Rere,Chd4
Chd4,Mbd2
Mbd2,Chd4
Chd4,Pml
Pml,Chd4
Chd4,Sirt1
Sirt1,Chd4
Chd4,Ddx20
Ddx20,Chd4
Chd4,Ncor1
Ncor1,Chd4
Tead1,Wwtr1
Wwtr1,Tead1
Tead1,Tcf7
Tcf7,Tead1
Mcm2,Ccnb1
Mcm2,Mcm5
Mcm5,Mcm2
Mcm2,Rif1
Trim32,Keap1
Keap1,Trim32
Trim32,Trim25
Trim25,Trim32
Trim32,Smurf2
Smurf2,Trim32
Trim32,Rnf14
Rnf14,Trim32
Trim32,Rnf6
Rnf6,Trim32
Trim32,Rlim
Rlim,Trim32
Trim32,Smurf1
Smurf1,Trim32
Ing1,Hdac1
Hdac1,Ing1
Rcor2,Hdac1
Hdac1,Rcor2
Rcor2,Rest
Rest,Rcor2
Espl1,Rcc2
Espl1,Ccnb1
Espl1,Mcm5
Mcm5,Espl1
Gata4,Gja1
Dab2,Gja1
Klf2,Sox2
Sox2,Klf2
Klf2,Esrrb
Esrrb,Klf2
Mlxip,Txnip
Nfil3,Gata3
Gata3,Nfil3
Sp8,Pax6
Pax6,Sp8
Ilf3,Srsf3
Srsf3,Ilf3
Ilf3,Matr3
Matr3,Ilf3
Hmgb2,Ccnb1
Hmgb2,Trp53
Trp53,Hmgb2
Khdrbs1,Wbp11
Wbp11,Khdrbs1
Khdrbs1,Srsf3
Srsf3,Khdrbs1
Khdrbs1,Rbmx
Rbmx,Khdrbs1
Ep300,Gata3
Gata3,Ep300
Ep300,Maml3
Maml3,Ep300
Ep300,Rbbp4
Rbbp4,Ep300
Ep300,Usf1
Usf1,Ep300
Ep300,Meis1
Meis1,Ep300
Ep300,Ezh2
Ezh2,Ep300
Ep300,Atf4
Atf4,Ep300
Ep300,Rara
Rara,Ep300
Ep300,Tcea1
Tcea1,Ep300
Ep300,Ncoa3
Ncoa3,Ep300
Ep300,Eed
Eed,Ep300
Ep300,Trp53
Trp53,Ep300
Ep300,Notch2
Notch2,Ep300
Ep300,Ncoa6
Ncoa6,Ep300
Ep300,Tcf12
Tcf12,Ep300
Ep300,Jun
Jun,Ep300
Ep300,Cited1
Cited1,Ep300
Ep300,Tcf7
Tcf7,Ep300
Ep300,Atf2
Atf2,Ep300
Ep300,Ccnd1
Ccnd1,Ep300
Ep300,Gata4
Gata4,Ep300
Ep300,Thrap3
Thrap3,Ep300
Ep300,Creb3
Creb3,Ep300
Ep300,Hdac1
Hdac1,Ep300
Ep300,Med12
Med12,Ep300
Ep300,Pax6
Pax6,Ep300
Ep300,Tle1
Tle1,Ep300
Ep300,Brpf1
Brpf1,Ep300
Ep300,Smad2
Smad2,Ep300
Ep300,Hdac4
Hdac4,Ep300
Ep300,Tcf4
Tcf4,Ep300
Ep300,Pml
Pml,Ep300
Ep300,Sirt1
Sirt1,Ep300
Ep300,Ncor1
Ncor1,Ep300
Gata4,Sox2
Sox2,Gata4
Gata4,Ezh2
Ezh2,Gata4
Gata4,Bmp4
Bmp4,Gata4
Gata4,Klf4
Klf4,Gata4
Gata4,Jarid2
Jarid2,Gata4
Gata4,Nfatc1
Nfatc1,Gata4
Gata4,Sox7
Sox7,Gata4
Gata4,Hopx
Hopx,Gata4
Gata4,Nfatc3
Nfatc3,Gata4
Gata4,Pax6
Pax6,Gata4
Gata4,Smad2
