Gene1,Gene2
Nanog,Med15
Nanog,Chd4
Nanog,Gas6
Nanog,Tubb6
Nanog,Men1
Nanog,Foxo3
Nanog,Zfp236
Nanog,Tpm4
Nanog,Tfeb
Nanog,Kit
Nanog,Nfkb2
Nanog,Epas1
Nanog,Kdelr2
Nanog,Ckb
Nanog,Commd3
Nanog,Igf2
Nanog,Fgfr3
Nanog,Cited1
Nanog,Zdhhc15
Nanog,Satb1
Nanog,Patz1
Nanog,Klf15
Nanog,Hdac11
Nanog,Fhl2
Nanog,Ilk
Nanog,Irf2
Nanog,Dkc1
Nanog,Grin1
Nanog,Nfatc1
Nanog,Mybl2
Nanog,Anxa2
Nanog,Xbp1
Nanog,Btg2
Nanog,Six1
Nanog,Tyro3
Nanog,Fgf10
Nanog,Pdcd4
Nanog,Zfp275
Nanog,Zfp592
Nanog,Tgfb1
Nanog,Ebf4
Nanog,Vsir
Nanog,Hspg2
Nanog,Tnk2
Nanog,2200002D01Rik
Nanog,Npas2
Nanog,Foxj2
Nanog,Pax8
Nanog,Mapk11
Nanog,Timp3
Nanog,Jam2
Nanog,Sox7
Nanog,Emp2
Nanog,Adam23
Nanog,Id3
Nanog,Mapk13
Nanog,Mapk3
Nanog,Pcbd1
Nanog,Egr1
Nanog,Brd7
Nanog,Zfp276
Nanog,Trh
Nanog,Krt8
Nanog,Lrrk1
Nanog,Zbtb39
Nanog,Rapgef3
Nanog,Hsbp1
Nanog,Cux2
Nanog,Rfx2
Nanog,Smad3
Nanog,Ltbp4
Nanog,Creb5
Nanog,Cemip
Nanog,Rcor2
Nanog,Arnt2
Nanog,Twist1
Nanog,Hmga2
Nanog,Foxq1
Nanog,Rcc2
Nanog,Tfap4
Nanog,Ercc3
Nanog,Ctnnbip1
Nanog,Tcf7
Nanog,Itpk1
Nanog,Epha4
Nanog,Hcfc1
Nanog,Glmp
Nanog,Ctsz
Nanog,Nfia
Nanog,Srf
Nanog,Pknox2
Nanog,Smarcd1
Nanog,Mras
Nanog,Sparc
Nanog,Tcf20
Nanog,Shkbp1
Nanog,Notum
Nanog,Ehmt2
Nanog,Thbd
Nanog,Pdpn
Nanog,Kank3
Nanog,Cldn6
Nanog,Cbx4
Nanog,Nfil3
Nanog,Celf3
Nanog,Mycn
Nanog,Foxd3
Nanog,Chd5
Nfya,Ankrd54
Nfya,Cnot3
Nfya,Zswim4
Nfya,Arntl
Nfya,Tcerg1
Nfya,Ruvbl2
Nfya,Sp1
Nfya,Hspa5
Nfya,Med4
Nfya,Calr
Nfya,Zfyve21
Nfya,Xab2
Nfya,Cic
Nfya,Hnrnpab
Nfya,Manf
Nfya,Atf7
Nfya,Plag1
Nfya,Mcm5
Nfya,Rrbp1
Nfya,Elavl2
Nfya,Myh9
Nfya,Ung
Nfya,Mxd4
Nfya,Sfpq
Nfya,Zdhhc16
Nfya,Mphosph8
Nfya,Orc2
Nfya,Txnip
Nfya,Ybx1
Nfya,Zbtb3
Nfya,Zmym2
Nfya,Ilf2
Nfya,Brca1
Nfya,Srm
Nfya,Gls
Nfya,Klf10
Nfya,Trp53
Nfya,Hip1
Nfya,Lgmn
Nfya,Wbp11
Nfya,Ercc8
Nfya,Tulp3
Nfya,Kank3
Nfya,Mcm3
Nfya,Sirt2
Nfya,Glul
Nfya,Ssr3
Nfya,Hdac4
Nfya,Ruvbl1
Nfya,Cotl1
Nfya,Dazap2
Nfya,Hsf2
Nfya,Sertad2
Nfya,Klf6
Nfya,Etv5
Nfya,Ezh2
Nfya,Id2
Nfya,Hexim1
Nfya,Ect2
Nfya,Ubp1
Nfya,Hmgb2
Nfya,Ing1
Nfya,Ndrg4
Nfya,Pdcd11
Nfya,Srsf6
Nfya,2410141K09Rik
Nfya,Elk1
Nfya,Cdc20
Nfya,Rere
Nfya,Tox4
Nfya,Pdia6
Nfya,Rbm14
Nfya,Pitx2
Nfya,Ttf2
Nfya,Fdps
Nfya,Mylpf
Nfya,Zfp277
Nfya,Rfx5
Nfya,Pms1
Nfya,Maml1
Nfya,Uhrf1
Nfya,Hes1
Nfya,Insig1
Nfya,Ankrd49
Nfya,Ing3
Nfya,Snd1
Nfya,Tle1
Nfya,Sox4
Nfya,Fxr2
Nfya,Trim32
Nfya,Ccng1
Nfya,Ddb1
Nfya,Mcm4
Nfya,Hes6
Nfya,Phf12
Nfya,Klf9
Nfya,Foxo3
Nfya,Calu
Nfya,Foxo1
Nfya,Ctnnbl1
Nfya,Hnrnpk
Nfya,Apex1
Nfya,Fubp3
Nfya,Ddit3
Nfya,Cth
Nfya,Ilf3
Nfya,Srf
Nfya,Atm
Nfya,Rbmx
Nfya,Med21
Nfya,Nono
Nfya,Btg1
Nfya,Taf1
Nfya,Mcm7
Nfya,Shkbp1
Nfya,Smarca5
Nfya,Aip
Nfya,Ccnb1
Nfya,Rnf157
Nfya,Six5
Nfya,Rfx2
Nfya,Atf4
Nfya,Tbx3
Nfya,Ell2
Nfya,Espl1
Nfya,Etv4
Nfya,Tada3
Nfya,Shroom3
Nfya,Ddx54
Nfya,Ctsl
Nfya,Bmp6
Nfya,Cmklr1
Nfya,Pbx4
Nfya,Mcm6
Nfya,Daxx
Nfya,Ckb
Nfya,Zic3
Nfya,Nme2
Nfya,Dcxr
Nfya,Nfatc3
Nfya,Brpf1
Nfya,Hmgxb4
Nfya,Kntc1
Nfya,Phb2
Nfya,Hdac1
Nfya,Tcof1
Nfya,Pbxip1
Nfya,Mtf2
Nfya,Hsph1
Nfya,Rnf6
Nfya,Edem1
Nfya,Nfkb2
Nfya,Msx2
Nfya,Zfp446
Nfya,Hdlbp
Nfya,Jund
Nfya,Rbmxl2
Nfya,Ddx5
Nfya,Ctnnbip1
Nfya,Xbp1
Nfya,Zfp219
Nfya,Sall4
Nfya,Sfi1
Nfya,Maz
Nfya,Snapc3
Nfya,Rbbp4
Nfya,Ulk1
Nfya,Hdac11
Nfya,Esrra
Nfya,Mlxipl
Nfya,Ltbp4
Nfya,Ctsd
Nfya,Atf2
Nfya,Atf5
Nfya,Xrcc6
Nfya,Gpx3
Nfya,Kpna2
Nfya,Jun
Nfya,Tfrc
Nfya,Men1
Nfya,Pax6
Nfya,Btbd11
Nfya,Parp1
Nfya,Rfx7
Nfya,Calcoco1
Nfya,Mt1
Nfyb,Ilf2
Nfyb,Zswim4
Nfyb,Xab2
Nfyb,Arntl
Nfyb,Ankrd54
Nfyb,Hspa5
Nfyb,Hnrnpab
Nfyb,Sp1
Nfyb,Ezh2
Nfyb,Tcerg1
Nfyb,Cnot3
Nfyb,Txnip
Nfyb,Brca1
Nfyb,Cic
Nfyb,Ruvbl2
Nfyb,Manf
Nfyb,Zfyve21
Nfyb,Rrbp1
Nfyb,Ung
Nfyb,Ercc8
Nfyb,Calr
Nfyb,Ilf3
Nfyb,Mxd4
Nfyb,Id2
Nfyb,Mcm5
Nfyb,Zbtb3
Nfyb,Hmgb2
Nfyb,Klf10
Nfyb,Lgmn
Nfyb,Mcm3
Nfyb,Ankrd49
Nfyb,Hes6
Nfyb,Etv5
Nfyb,Sirt2
Nfyb,Srsf6
Nfyb,Mphosph8
Nfyb,Snd1
Nfyb,Gls
Nfyb,Ybx1
Nfyb,Tulp3
Nfyb,Elavl2
Nfyb,2410141K09Rik
Nfyb,Klf6
Nfyb,Klf9
Nfyb,Apex1
Nfyb,Ssr3
Nfyb,Rfx5
Nfyb,Ing1
Nfyb,Orc2
Nfyb,Atf7
Nfyb,Hip1
Nfyb,Nfya
Nfyb,Zdhhc16
Nfyb,Ect2
Nfyb,Hes1
Nfyb,Pbx4
Nfyb,Cth
Nfyb,Sfpq
Nfyb,Maml1
Nfyb,Fdps
Nfyb,Cotl1
Nfyb,Glul
Nfyb,Wbp11
Nfyb,Plag1
Nfyb,Insig1
Nfyb,Ccng1
Nfyb,Atf4
Nfyb,Zic3
Nfyb,Ing3
Nfyb,Kank3
Nfyb,Ctnnbl1
Nfyb,Ubp1
Nfyb,Myh9
Nfyb,Mkrn1
Nfyb,Hexim1
Nfyb,Xbp1
Nfyb,Ctsl
Nfyb,Ruvbl1
Nfyb,Rere
Nfyb,Uhrf1
Nfyb,Taf1
Nfyb,Hdac4
Nfyb,Pitx2
Nfyb,Hdlbp
Nfyb,Shkbp1
Nfyb,Elk1
Nfyb,Ddit3
Nfyb,Ndrg4
Nfyb,Ell2
Nfyb,Rbm14
Nfyb,Pms1
Nfyb,Rbbp4
Nfyb,Ckb
Nfyb,Jarid2
Nfyb,Fxr2
Nfyb,Dazap2
Nfyb,Per1
Nfyb,Ttf2
Nfyb,Pbxip1
Nfyb,Hsf2
Nfyb,Smarca5
Nfyb,Mcm4
Nfyb,Aip
Nfyb,Maz
Nfyb,Mcm6
Nfyb,Zmym2
Nfyb,Ddx5
Nfyb,Btg1
Nfyb,Mymx
Nfyb,Ddx54
Nfyb,Msx2
Nfyb,Kntc1
Nfyb,Tbx18
Nfyb,Cmklr1
Nfyb,Zfp446
Nfyb,Sertad2
Nfyb,Cdc20
Nfyb,Gldc
Nfyb,Med21
Nfyb,Ddb1
Nfyb,Gpx3
Nfyb,Foxo3
Nfyb,Mylpf
Nono,Zfhx3
Nono,Cbx4
Nrf1,Smarcc1
Nrf1,Zfand3
Nrf1,Zbtb43
Nrf1,Phf12
Nrf1,Preb
Nrf1,Fxr2
Nrf1,Smarca5
Nrf1,Smarca4
Nrf1,Srsf1
Nrf1,Hexim1
Nrf1,Anxa5
Nrf1,Eed
Nrf1,Krba1
Nrf1,Atf5
Nrf1,Spry4
Nrf1,Aip
Nrf1,Med4
Nrf1,Plod3
Nrf1,Yeats4
Nrf1,Ncor1
Nrf1,Tgif1
Nrf1,Snurf
Nrf1,Nfya
Nrf1,Six5
Nrf1,Trim13
Nrf1,Xrcc5
Nrf1,Esrra
Nrf1,Rbbp4
Nrf1,Cnot8
Nrf1,Irf3
Nrf1,Mgst3
Nrf1,Odc1
Nrf1,Rfxap
Nrf1,Mcm4
Nrf1,Nedd4
Nrf1,Atm
Nrf1,Zfp91
Nrf1,Gzf1
Nrf1,D230025D16Rik
Nrf1,Zfp446
Nrf1,Lgmn
Nrf1,Khdrbs1
Nrf1,Btf3
Nrf1,Rbfox2
Nrf1,Dido1
Nrf1,Usf1
Nrf1,Dnmt1
Nrf1,Hdlbp
Nrf1,Flrt3
Nrf1,Nfxl1
Nrf1,Taf6
Nrf1,Smarcb1
Nrf1,Brca1
Nrf1,Zfp281
Nrf1,Rbpj
Nrf1,Dkc1
Nrf1,Pbx4
Nrf1,Ddit3
Nrf1,Ctbp1
Nrf1,Trim32
Nrf1,Hmgxb3
Nrf1,Uhrf1
Nrf1,Sfpq
Nrf1,Hdac2
Nrf1,Adam23
Nrf1,Med15
Nrf1,Zdhhc16
Nrf1,Ndrg4
Nrf1,Snd1
Nrf1,Tmf1
Nrf1,Nono
Nrf1,Rarg
Nrf1,Ing1
Nrf1,Zhx3
Nrf1,Ezh2
Nrf1,Ezh1
Nrf1,Hdac11
Nrf1,Clcn5
Nrf1,Rbbp7
Nrf1,Mylpf
Nrf1,Ndn
Nrf1,Parp1
Nrf1,Bclaf1
Nrf1,Rbm14
Nrf1,Naa15
Nrf1,Amotl2
Nrf1,Ilf3
Nrf1,Mt2
Nrf1,Pias1
Nrf1,Ewsr1
Nrf1,Mdm2
Nrf1,Mcm6
Nrf1,Lamb1
Nrf1,Plrg1
Nrf1,Tulp3
Nrf1,Cbx7
Nrf1,Gabpa
Nrf1,Per1
Nrf1,Med21
Nrf1,Tfrc
Nrf1,Abhd5
Nrf1,Trim25
Nrf1,Peg3
Nrf1,Maz
Nrf1,Taf5
Nrf1,Ing3
Nrf1,Marc2
Nrf1,Nkrf
Nrf1,Tada3
Nrf1,Elp2
Nrf1,Trim28
Nrf1,Ung
Nrf1,Fn1
Nrf1,Erp29
Nrf1,Srebf1
Nrf1,Rad51
Nrf1,Sox4
Nrf1,Myd88
Nrf1,Sap30
Nrf1,Ccnb1
Nrf1,Pelp1
Nrf1,Phf1
Nrf1,Sfi1
Nrf1,Jun
Nrf1,Med31
Nrf1,Ctcf
Nrf1,Ep400
Nrf1,Zfp148
Nrf1,Smurf1
Nrf1,2200002D01Rik
Nrf1,Hnrnpab
Nrf1,Grin1
Nrf1,Pdk1
Nrf1,Rfx2
Nrf1,Papola
Nrf1,Cbx6
Nrf1,Spen
Nrf1,Fiz1
Nrf1,Calu
Nrf1,Hdac3
Nrf1,Hes6
Nrf1,Hsbp1
Nrf1,Ovol1
Nrf1,Glipr2
Nrf1,Rrbp1
Nrf1,Bcam
Nrf1,Klf13
Nrf1,Tcea1
Nrf1,Ssbp4
Nrf1,Skil
Nrf1,Atf2
Nrf1,Rrm2
Nrf1,Phb2
Nrf1,Rnf14
Nrf1,Nfkb2
Nrf1,Cenpb
Nrf1,Hnrnpd
Nrf1,Rcn3
Nrf1,Mcm5
Nrf1,Ilf2
Nrf1,Xrcc6
Nrf1,Txndc12
Nrf1,Ulk1
Nrf1,Srm
Nrf1,Bnip3
Nrf1,Gdpd5
Nrf1,Tspan9
Nrf1,Timeless
Nrf1,Vegfa
Nrf1,Sall4
Nrf1,Dazap2
Nrf1,Hmgxb4
Nrf1,Ybx1
Nrf1,Selenow
Nrf1,Ddx54
Nrf1,Hspg2
Nrf1,Nid1
Nrf1,Ctsd
Nrf1,Myo6
Nrf1,Gnas
Nrf1,Aatf
Nrf1,Trip11
Nrf1,Ifitm2
Nrf1,Socs2
Nrf1,Ccn2
Nrf1,Ctnnb1
Nrf1,Msc
Nrf1,Rnf2
Nrf1,Kpna2
Nrf1,Cald1
Nrf1,Mllt1
Nrf1,Orc2
Nrf1,Snapc3
Nrf1,Phf14
Nrf1,Bex1
Nrf1,Calcoco1
Nrf1,Hdac4
Nrf1,Lama1
Nrf1,Patz1
Nrf1,Gjb3
Nrf1,Fus
Nrf1,Etv6
Nrf1,Pdcd11
Nrf1,Wwtr1
Nrf1,Yeats2
Nrf1,Tnk2
Nrf1,Smad7
Nrf1,Ldb1
Nrf1,Rfx5
Nrf1,Myc
Nrf1,Pms1
Nrf1,Bin1
Nrf1,Rb1
Nrf1,Ctbp2
Nrf1,Ankrd6
Nrf1,Psip1
Nrf1,Elavl2
Nrf1,Cic
Nrf1,Stxbp2
Nrf1,Rela
Nrf1,Ssb
Nrf1,Dpp4
Nrf1,Pcbp2
Nrf1,Surf4
Nrf1,Rbmx
Nrf1,Foxo3
Nrf1,Elf4
Nrf1,Hey2
Nrf1,Ercc3
Nrf1,Hdac1
Nrf1,Kntc1
Nrf1,Tenm4
Nrf1,Podxl
Nrf1,Rfx7
Nrf1,Bcat1
Nrf1,Bmp6
Nrf1,Etv4
Nrf1,Sertad2
Nrf1,Pdia6
Nrf1,Pdcd4
Nrf1,Txnip
Nrf1,Cbx8
Nrf1,Zfp236
Nrf1,Zfp219
Nrf1,Sord
Nrf1,Klf4
Nrf1,Nfib
Nrf1,Nfx1
Nrf1,Smarca2
Nrf1,Gls
Nrf1,Tead3
Nrf1,Srrt
Nrf1,Anks1
Nrf1,Plag1
Nrf1,Mybl2
Nrf1,Tle1
Nrf1,Hsph1
Nrf1,Eps8
Nrf1,Mlxipl
Nrf1,Spock1
Nrf1,Sos2
Nrf1,Cry1
Nrf1,Smurf2
Nrf1,Arntl
Nrf1,Mtf2
Nrf1,Ccng1
Nrf1,Klf9
Nrf1,Akt1
Nrf1,Ddb2
Nrf1,Sp1
Nrf1,Shroom3
Nrf1,Ikbkb
Nrf1,Hnrnpk
Nrf1,Mbd2
Nrf1,Crip2
Nrf1,Cebpz
Nrf1,Asxl1
Nrf1,Zfp335
Nrf1,Id3
Nrf1,2410141K09Rik
Nrf1,Tdgf1
Nrf1,Elf2
Nrf1,Tbx3
Nrf1,Mcm2
Nrf1,Six1
Nrf1,Ndrg1
Nrf1,Sp8
Nrf1,Srsf6
Nrf1,Foxq1
Nrf1,Btbd11
Nrf1,Espl1
Nrf1,Tead1
Nrf1,Pmm1
Nrf1,Tcea3
Nrf1,Ltbp4
Nrf1,Zfp57
Nrf1,Wbp11
Nrf1,Laptm5
Nrf1,Lmf2
Nrf1,Dmrt1
Nrf1,Klf10
Nrf1,Ints12
Nrf1,Cnot3
Nrf1,Mt1
Nrf1,Ifitm1
Nrf1,Men1
Nrf1,Ctsl
Nrf1,Lrp2
Nrf1,Notch1
Nrf1,Trrap
Nrf1,Twist1
Nrf1,Fubp3
Nrf1,Klf6
Nrf1,Glul
Nrf1,Notum
Nrf1,Hsf2
Nrf1,Runx1
Nrf1,Plat
Nrf1,Gsr
Nrf1,Frrs1
Nrf1,Fabp3
Nrf1,Phlda3
Nrf1,Foxj3
Nrf1,Epas1
Nrf1,Calr
Nrf1,Nup210
Nrf1,Egr1
Nrf1,Rcc2
Nrf1,Atf6
Nrf1,Htt
Nrf1,Rasgrp2
Nrf1,Tfap4
Nrf1,Ctnnbl1
Nrf1,Bard1
Nrf1,Ldhb
Nrf1,Cd63
Nrf1,Topors
Nrf1,Mapk3
Nrf1,Brpf1
Nrf1,Taf1
Nrf1,Zbtb38
Nrf1,Nfkbia
Nrf1,Pltp
Nrf1,Zfp398
Nrf1,Pdpn
Nrf1,Etv5
Nrf1,Ets1
Nrf1,Mkrn1
Nrf1,Lhx2
Nrf1,Mxd4
Nrf1,Lamc1
Nrf1,Ddb1
Nrf1,Stard8
Nrf1,Zfp42
Nrf1,Calcoco2
Nrf1,Hes1
Nrf1,Srsf3
Nrf1,Commd3
Nrf1,Ehmt2
Nrf1,Smarcad1
Nrf1,Cotl1
Nrf1,Zfp275
Nrf1,Mphosph8
Nrf1,Hspa5
Nrf1,Ercc8
Nrf1,Oplah
Nrf1,Vim
Nrf1,Zfyve21
Nrf1,Rnf6
Nrf1,Chd7
Nrf1,Tox4
Nrf1,Cux2
Nrf1,Tinagl1
Nrf1,Ell2
Nrf1,Btg2
Nrf1,Zfp277
Nrf1,Fdps
Nrf1,Phf20
Nrf1,Stat4
Nrf1,Smad3
Nrf1,Scmh1
Nrf1,Nsd2
Nrf1,Tcerg1
Nrf1,Ecd
Nrf1,Nfil3
Nrf1,Tmed2
Nrf1,Sirt1
Nrf1,Rest
Nrf1,Hip1
Nrf1,Abt1
Nrf1,Barx1
Nrf1,Tpm4
Nrf1,Hmga2
Nrf1,Xab2
Nrf1,Timp3
Nrf1,Cth
Nrf1,Epha2
Nrf1,Maml1
Nrf1,Hmgb2
Nrf1,Apobec3
Nrf1,Kdelr3
Nrf1,Zfp592
Nrf1,Abtb1
Nrf1,Atf3
Nrf1,Parvb
Nrf1,Zfpm1
Nrf1,Tcf4
Nrf1,Irf1
Nrf1,Nanog
Nrf1,Cited2
Nrf1,Tdh
Nrf1,Trps1
Nrf1,Taf10
Nrf1,Eya1
Nrf1,Dnajc2
Nrf1,Elk4
Nrf1,Hdac5
Nrf1,Arhgef40
Nrf1,Otx2
Nrf1,Brca2
Nrf1,Erf
Nrf1,Prox1
Nrf1,Foxp1
Nrf1,Ptpn14
Nrf1,Gldc
Nrf1,Brwd1
Nrf1,Insig1
Nrf1,Matr3
Nrf1,Foxd3
Nrf1,Trim24
Nrf1,Ttf2
Nrf1,Zeb1
Nrf1,Tbpl1
Nrf1,Zswim4
Nrf1,Klf15
Nrf1,Suz12
Nrf1,Prdm1
Nrf1,Jdp2
Nrf1,Gli2
Nrf1,Igfbp2
Nrf1,Kit
Nrf1,Ddx5
Nrf1,Tmem144
Nrf1,Irf6
Nrf1,Uchl1
Nrf1,Coil
Nrf1,Ctsa
Nrf1,Pura
Nrf1,Meis1
Nrf1,Creb3
Nrf1,Grhl1
Nrf1,Tfeb
Nrf1,Ctnnbip1
Nrf1,Sox2
Nrf1,Hdgf
Nrf1,Sat1
Nrf1,Tcf7
Nrf1,Foxo1
Nrf1,Mapk13
Nrf1,Cops2
Nrf1,Trp53
Nrf1,Pias2
Nrf1,Btaf1
Nrf1,Gli1
Nrf1,Soat1
Nrf1,Ruvbl1
Nrf1,Dppa2
Nrf1,Ankrd49
Nrf1,Csrp2
Nrf1,Myh9
Nrf1,Rara
Nrf1,Plod1
Nrf1,Zmym2
Nrf1,Btg1
Nrf1,Upp1
Nrf1,Cdc20
Nrf1,F3
Nrf1,Sdc4
Nrf1,Mme
Nrf1,Gas6
Nrf1,Phc1
Nrf1,Lmo4
Nrf1,Apbb1
Nrf1,Ubtf
Nrf1,Edem1
Nrf1,Atf1
Nrf1,Zfp296
Nrf1,Agap3
Nrf1,Zbtb3
Nrf1,Nrg1
Nrf1,Tcf12
Nrf1,Ckb
Nrf1,Thrap3
Nrf1,Atf7
Nrf1,Ranbp17
Nrf1,Adam19
Nrf1,Tet2
Nrf1,Bmi1
Nrf1,Cmklr1
Nrf1,Ssr3
Nrf1,Sgk1
Nrf1,Eomes
Nrf1,Dr1
Nrf1,Tpd52
Nrf1,Srgn
Nrf1,Zeb2
Nrf1,Foxa2
Nrf1,Ncoa3
Nrf1,Ctsz
Nrf1,Etv1
Nrf1,Elf3
Nrf1,Mapk8
Nrf1,Impdh1
Nrf1,Fgf4
Nrf1,Gnpda1
Nrf1,Fosl2
Nrf1,Nfatc3
Nrf1,Ilk
Nrf1,Ebf1
Nrf1,Hdac7
Nrf1,Fgf3
Nrf1,Hmces
Nrf1,Ifi30
Nrf1,Grb10
Nrf1,Xbp1
Nrf1,Ep300
Nrf1,Ect2
Nrf1,Plod2
Nrf1,Bmper
Nrf1,Thbd
Nrf1,Chst15
Nrf1,Pax6
Nrf1,Taf9
Nrf1,Mcm3
Nrf1,Sirt2
Nrf1,Mymx
Nrf1,Fst
Nrf1,Pfkp
Nrf1,Alpl
Nrf1,Mkx
Nrf1,Ass1
Nrf1,Cemip
Nrf1,Hopx
Nrf1,Nfatc1
Nrf1,Ell3
Nrf1,Tubb6
Nrf1,Rybp
Nrf1,Fxr1
Nrf1,Gata6
Nrf1,Zbtb39
Nrf1,Sall1
Nrf1,Rcor2
Nrf1,Zfp768
Nrf1,Tcl1
Nrf1,Tagln2
Nrf1,Hoxd13
Nrf1,Creb5
Nrf1,Apex1
Nrf1,Mcm7
Nrf1,Jam2
Nrf1,Kank3
Nrf1,Rlim
Nrf1,Pias3
Nrf1,Fxyd6
Nrf1,Vsir
Nrf1,Lamb2
Nrf1,Gabarapl2
Nrf1,Snai1
Nrf1,Gsta4
Nrf1,Aire
Nrf1,Pitx1
Nrf1,Car2
Nrf1,Dusp9
Nrf1,Pax1
Nrf1,Htra1
Nrf1,Pax8
Nrf1,Id2
Nrf1,Cnot7
Nrf1,Fblim1
Nrf1,Tbx18
Nrf1,Gata4
Nrf1,Dtx1
Nrf1,Sox7
Nrf1,Lrpap1
Nrf1,Elk1
Nrf1,Klf8
Nrf1,Satb2
Nrf1,Tead4
Nrf1,Jarid2
Nrf1,Ccnd1
Nrf1,Cst3
Nrf1,Itpk1
Nrf1,Glis2
Nrf1,Tsg101
Nrf1,Mitf
Nrf1,Mycn
Nrf1,Cnot2
Nrf1,Srf
Nrf1,Pitx2
Nrf1,Chchd10
Nrf1,Fgfr3
Nrf1,Manf
Nrf1,Ubp1
Nrf1,Nfyb
Nrf1,Wdr45
Nrf1,Notch2
Nrf1,Ddx58
Nrf1,Ruvbl2
Nrf1,Utf1
Nrf1,Gbx2
Nrf1,Phldb2
Nrf1,Hspb1
Nrf1,Trh
Nrf1,Tcof1
Nrf1,Zmynd11
Nrf1,Timp2
Nrf1,Mafk
Nrf1,Apoe
Nrf1,Lrrk1
Nrf1,Nacc1
Nrf1,Atf4
Nrf1,Kdelr2
Nrf1,Smad2
Nrf1,Id4
Nrf1,Loxl2
Nrf1,Igf2
Nrf1,Rhox6
Nrf1,Elf1
Nrf1,Spp1
Nrf1,Zfhx3
Nrf1,Cited1
Nrf1,Prdm14
Nrf1,Daxx
Nrf1,Tet1
Nrf1,Msh6
Nrf1,Anxa2
Nrf1,Nfia
Nrf1,Pawr
Nrf1,Vill
Nrf1,Rbl1
Nrf1,Tgfb1
Nrf1,Rif1
Nrf1,Efemp2
Nrf1,Cux1
Nrf1,Cobl
Nrf1,Prdm5
Nrf1,Rbpms2
Nrf1,Ddx20
Nrf1,App
Nrf1,Ubqln2
Nrf1,Sox15
Nrf1,Hcfc1
Nrf1,Ebf4
Nrf1,Chd4
Nrf1,Sox17
Nrf1,Hivep2
Nrf1,Dab2
Nrf1,Rai14
Nrf1,Mlxip
Nrf1,Arnt2
Nrf1,Nrip1
Nrf1,Emx2
Nrf1,Gata3
Nrf1,Alg13
Nrf1,Etv3
Nrf1,Dnajc10
Nrf1,Ddah2
Nrf1,Foxj2
Nrf1,Nupr1
Nrf1,Vezf1
Nrf1,Fhl2
Nrf1,Spry2
Nrf1,Pknox2
Nrf1,Dek
Nrf1,Arhgap29
Nrf1,Nfatc4
Nrf1,Nme2
Nrf1,Pdgfra
Nrf1,Zic3
Nrf1,Npas2
Nrf1,Nsd1
Nrf1,Satb1
Nrf1,Zbtb10
Nrf1,Msx2
Nrf1,Hmga1
Nrf1,Epha4
Nrf1,Smarcd1
Nrf1,Itga6
Nrf1,Serpine2
Nrf1,Trib3
Nrf1,Bcl3
Nrf1,Zfp276
Nrf1,Mta3
Nrf1,Rere
Nrf1,Rbmxl2
Nrf1,Mov10
Nrf1,Pml
Nrf1,Sirt3
Nrf1,Zbtb24
Nrf1,Serpinh1
Nrf1,Krt8
Nrf1,Ankrd54
Nrf1,Gpx3
Nrf1,Phf2
Nrf1,Esrrb
Nrf1,Tfe3
Nrf1,Sparc
Nrf1,Pbxip1
Otx2,Alpl
Otx2,Hdac2
Otx2,Mtf2
Otx2,Odc1
Otx2,Rbpj
Otx2,Apbb1
Otx2,Foxh1
Otx2,Cic
Otx2,Nanog
Otx2,Sfi1
Otx2,Rbm14
Otx2,Cst3
Otx2,Yeats2
Otx2,Cops2
Otx2,Elf1
Otx2,Hmga1
Otx2,Snurf
Otx2,Kpna2
Otx2,Hnrnpk
Otx2,Srsf1
Otx2,Lrpap1
Otx2,Oplah
Otx2,Glul
Otx2,Sp1
Otx2,Rif1
Otx2,Phc1
Otx2,Smarca4
Otx2,Mymx
Otx2,Nrf1
Otx2,Khdrbs1
Otx2,Jund
Otx2,Tpd52
Otx2,Lmf2
Otx2,Mbd2
Otx2,Asxl1
Otx2,Nedd4
Otx2,Mphosph8
Otx2,Zfp768
Otx2,Maz
Otx2,Srrt
Otx2,Ell2
Otx2,Ifitm1
Otx2,Tfrc
Otx2,Daxx
Otx2,Spp1
Otx2,Bclaf1
Otx2,Dnajc2
Otx2,Med21
Otx2,Crip2
Otx2,Ing1
Otx2,Vsir
Otx2,Dido1
Otx2,Phf12
Otx2,Etv1
Otx2,Zfhx3
Otx2,Foxj2
Otx2,Ctbp2
Otx2,Ezh2
Otx2,Myd88
Otx2,Trps1
Otx2,Hsbp1
Otx2,Tcea3
Otx2,Zscan10
Otx2,Nono
Otx2,Pcbp2
Otx2,Med12
Otx2,Ctcf
Otx2,Etv5
Otx2,Aip
Otx2,Matr3
Otx2,Mllt1
Otx2,Men1
Otx2,Ankrd6
Otx2,Bcam
Otx2,Lefty1
Otx2,Txndc12
Otx2,Ints12
Otx2,Ybx1
Otx2,Pias3
Otx2,Hip1
Otx2,Brpf1
Otx2,Upp1
Otx2,Prdm14
Otx2,Atf5
Otx2,Cd63
Otx2,Smarca5
Otx2,Tfe3
Otx2,Ddit3
Otx2,Taf5
Otx2,Laptm5
Otx2,Zfp91
Otx2,Rlim
Otx2,Erf
Otx2,Tada3
Otx2,Hdlbp
Otx2,Fabp3
Otx2,Ddx5
Otx2,Tox4
Otx2,Elavl2
Otx2,Lamb2
Otx2,Flrt3
Otx2,Kank2
Otx2,Tgif1
Otx2,Hmgxb4
Otx2,Pias1
Otx2,2410141K09Rik
Otx2,Nfkbia
